doi,licenseURL,licenseQID,start,end,qid,wdLicenseQID
10.1155/2018/5205642,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-05T00:00:00Z,,Q64932833,http://www.wikidata.org/entity/Q20007257
10.1080/17482631.2018.1490621,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-01-01T00:00:00Z,,Q55711496,http://www.wikidata.org/entity/Q20007257
10.1155/2018/7281453,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-02T00:00:00Z,,Q90601924,http://www.wikidata.org/entity/Q20007257
10.1177/0300060518777337,http://creativecommons.org/licenses/by-nc/4.0/,Q34179348,2018-07-03T00:00:00Z,,Q89399015,http://www.wikidata.org/entity/Q34179348
10.1155/2018/4864107,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-02T00:00:00Z,,Q90599533,http://www.wikidata.org/entity/Q20007257
10.1155/2018/7857251,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-02T00:00:00Z,,Q90600301,http://www.wikidata.org/entity/Q20007257
10.1155/2018/5414808,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-03T00:00:00Z,,Q90601904,http://www.wikidata.org/entity/Q20007257
10.1080/10717544.2018.1477855,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-01-01T00:00:00Z,,Q64904059,http://www.wikidata.org/entity/Q20007257
10.1155/2018/7271097,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-02T00:00:00Z,,Q90601915,http://www.wikidata.org/entity/Q20007257
10.1080/10717544.2018.1480674,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-01-01T00:00:00Z,,Q57129161,http://www.wikidata.org/entity/Q20007257
10.1155/2018/7946019,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-02T00:00:00Z,,Q90601846,http://www.wikidata.org/entity/Q20007257
10.1080/03009734.2018.1480186,http://creativecommons.org/licenses/by/4.0,Q20007257,2018-04-03T00:00:00Z,,Q57930455,http://www.wikidata.org/entity/Q20007257
10.1155/2018/8645694,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-02T00:00:00Z,,Q57177446,http://www.wikidata.org/entity/Q20007257
10.1155/2018/7397659,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-02T00:00:00Z,,Q56373643,http://www.wikidata.org/entity/Q20007257
10.1155/2018/2784537,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-02T00:00:00Z,,Q64958681,http://www.wikidata.org/entity/Q20007257
10.1155/2018/2790627,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-02T00:00:00Z,,Q90601875,http://www.wikidata.org/entity/Q20007257
10.1155/2018/2593745,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-07-02T00:00:00Z,,Q90677008,http://www.wikidata.org/entity/Q20007257
10.1155/2018/1943497,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-28T00:00:00Z,,Q90544836,http://www.wikidata.org/entity/Q20007257
10.1155/2018/9098535,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-28T00:00:00Z,,Q56972187,http://www.wikidata.org/entity/Q20007257
10.1155/2018/2632637,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-28T00:00:00Z,,Q90538941,http://www.wikidata.org/entity/Q20007257
10.1155/2018/4548353,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-28T00:00:00Z,,Q90544035,http://www.wikidata.org/entity/Q20007257
10.1155/2018/3205125,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-28T00:00:00Z,,Q64892321,http://www.wikidata.org/entity/Q20007257
10.1155/2018/1638763,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-28T00:00:00Z,,Q90535451,http://www.wikidata.org/entity/Q20007257
10.1155/2018/1374821,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-24T00:00:00Z,,Q90417147,http://www.wikidata.org/entity/Q20007257
10.1155/2018/2640342,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-24T00:00:00Z,,Q90402737,http://www.wikidata.org/entity/Q20007257
10.1155/2018/7309073,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-27T00:00:00Z,,Q64935662,http://www.wikidata.org/entity/Q20007257
10.1155/2018/9142672,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-27T00:00:00Z,,Q64988660,http://www.wikidata.org/entity/Q20007257
10.1155/2018/5956301,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-27T00:00:00Z,,Q90531695,http://www.wikidata.org/entity/Q20007257
10.1155/2018/7646913,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-27T00:00:00Z,,Q90544939,http://www.wikidata.org/entity/Q20007257
10.1155/2018/4629383,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-27T00:00:00Z,,Q90544068,http://www.wikidata.org/entity/Q20007257
10.1155/2018/6798712,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-27T00:00:00Z,,Q90535509,http://www.wikidata.org/entity/Q20007257
10.1155/2018/3407375,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-27T00:00:00Z,,Q90537865,http://www.wikidata.org/entity/Q20007257
10.1155/2018/6290931,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-27T00:00:00Z,,Q90538033,http://www.wikidata.org/entity/Q20007257
10.1155/2018/8767315,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-25T00:00:00Z,,Q90478688,http://www.wikidata.org/entity/Q20007257
10.1155/2018/7806435,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-25T00:00:00Z,,Q90479839,http://www.wikidata.org/entity/Q20007257
10.1155/2018/8197937,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-26T00:00:00Z,,Q56378345,http://www.wikidata.org/entity/Q20007257
10.1155/2018/9740357,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-26T00:00:00Z,,Q90479399,http://www.wikidata.org/entity/Q20007257
10.1155/2018/8389595,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-20T00:00:00Z,,Q90354201,http://www.wikidata.org/entity/Q20007257
10.1155/2018/2732408,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-20T00:00:00Z,,Q90354330,http://www.wikidata.org/entity/Q20007257
10.1155/2018/5769591,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-19T00:00:00Z,,Q55717664,http://www.wikidata.org/entity/Q20007257
10.1155/2018/6057589,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-19T00:00:00Z,,Q64966018,http://www.wikidata.org/entity/Q20007257
10.1177/0300060518770341,http://creativecommons.org/licenses/by-nc/4.0/,Q34179348,2018-06-19T00:00:00Z,,Q89147038,http://www.wikidata.org/entity/Q34179348
10.1155/2018/9421098,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-19T00:00:00Z,,Q64865094,http://www.wikidata.org/entity/Q20007257
10.1155/2018/7807245,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-19T00:00:00Z,,Q56358143,http://www.wikidata.org/entity/Q20007257
10.1177/0300060518776769,http://creativecommons.org/licenses/by-nc/4.0/,Q34179348,2018-06-19T00:00:00Z,,Q89147088,http://www.wikidata.org/entity/Q34179348
10.1155/2018/5080123,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-21T00:00:00Z,,Q60290300,http://www.wikidata.org/entity/Q20007257
10.1155/2018/3606970,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-21T00:00:00Z,,Q90407066,http://www.wikidata.org/entity/Q20007257
10.1155/2018/4396351,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-21T00:00:00Z,,Q64949232,http://www.wikidata.org/entity/Q20007257
10.1080/09537104.2018.1481937,http://creativecommons.org/licenses/by/4.0,Q20007257,2018-06-18T00:00:00Z,,Q62014471,http://www.wikidata.org/entity/Q20007257
10.1155/2018/7656197,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-13T00:00:00Z,,Q57919034,http://www.wikidata.org/entity/Q20007257
10.1155/2018/8137614,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-13T00:00:00Z,,Q90224324,http://www.wikidata.org/entity/Q20007257
10.1155/2018/7691473,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-13T00:00:00Z,,Q55601842,http://www.wikidata.org/entity/Q20007257
10.1155/2018/5341394,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-13T00:00:00Z,,Q90222502,http://www.wikidata.org/entity/Q20007257
10.1155/2018/4535476,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-13T00:00:00Z,,Q55714605,http://www.wikidata.org/entity/Q20007257
10.1155/2018/7439730,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-13T00:00:00Z,,Q55690473,http://www.wikidata.org/entity/Q20007257
10.1155/2018/1892570,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-13T00:00:00Z,,Q90220218,http://www.wikidata.org/entity/Q20007257
10.1155/2018/8572058,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-13T00:00:00Z,,Q55662441,http://www.wikidata.org/entity/Q20007257
10.1155/2018/5392375,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-13T00:00:00Z,,Q90224258,http://www.wikidata.org/entity/Q20007257
10.1155/2018/3490651,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-10T00:00:00Z,,Q55511140,http://www.wikidata.org/entity/Q20007257
10.1155/2018/6058784,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-10T00:00:00Z,,Q55500224,http://www.wikidata.org/entity/Q20007257
10.1155/2018/6323901,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-10T00:00:00Z,,Q55455023,http://www.wikidata.org/entity/Q20007257
10.1155/2018/7645465,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-10T00:00:00Z,,Q55470164,http://www.wikidata.org/entity/Q20007257
10.1155/2018/7156435,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-10T00:00:00Z,,Q55455553,http://www.wikidata.org/entity/Q20007257
10.1155/2018/4647214,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-10T00:00:00Z,,Q55491162,http://www.wikidata.org/entity/Q20007257
10.1155/2018/7862306,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-10T00:00:00Z,,Q55450550,http://www.wikidata.org/entity/Q20007257
10.1155/2018/9523968,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-10T00:00:00Z,,Q55500290,http://www.wikidata.org/entity/Q20007257
10.1155/2018/4392184,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-12T00:00:00Z,,Q90219165,http://www.wikidata.org/entity/Q20007257
10.1155/2018/9395420,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-12T00:00:00Z,,Q55662425,http://www.wikidata.org/entity/Q20007257
10.1155/2018/4907024,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-12T00:00:00Z,,Q55710663,http://www.wikidata.org/entity/Q20007257
10.1155/2018/6012053,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-14T00:00:00Z,,Q55669682,http://www.wikidata.org/entity/Q20007257
10.1155/2018/9652305,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-13T00:00:00Z,,Q55709728,http://www.wikidata.org/entity/Q20007257
10.1155/2018/9547613,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-11T00:00:00Z,,Q55501328,http://www.wikidata.org/entity/Q20007257
10.1155/2018/4617565,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-11T00:00:00Z,,Q55501424,http://www.wikidata.org/entity/Q20007257
10.1155/2018/1467538,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-11T00:00:00Z,,Q55501304,http://www.wikidata.org/entity/Q20007257
10.1155/2018/7451946,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-11T00:00:00Z,,Q55501346,http://www.wikidata.org/entity/Q20007257
10.1177/0300060518776744,http://creativecommons.org/licenses/by-nc/4.0/,Q34179348,2018-06-08T00:00:00Z,,Q89038385,http://www.wikidata.org/entity/Q34179348
10.1177/0963689718779777,https://creativecommons.org/licenses/by-nc/4.0/,Q34179348,2018-06-08T00:00:00Z,,Q89038316,http://www.wikidata.org/entity/Q34179348
10.1155/2018/5682078,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-06T00:00:00Z,,Q55454917,http://www.wikidata.org/entity/Q20007257
10.1155/2018/5438179,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-06T00:00:00Z,,Q55492494,http://www.wikidata.org/entity/Q20007257
10.1155/2018/5251801,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-06T00:00:00Z,,Q55449985,http://www.wikidata.org/entity/Q20007257
10.1155/2018/1382183,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-05T00:00:00Z,,Q55416268,http://www.wikidata.org/entity/Q20007257
10.1155/2018/6075403,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-05T00:00:00Z,,Q55412562,http://www.wikidata.org/entity/Q20007257
10.1080/10717544.2018.1477857,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-01-01T00:00:00Z,,Q64944282,http://www.wikidata.org/entity/Q20007257
10.1177/0300060518774127,http://creativecommons.org/licenses/by-nc/4.0/,Q34179348,2018-06-04T00:00:00Z,,Q88981570,http://www.wikidata.org/entity/Q34179348
10.1155/2018/8619342,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-07T00:00:00Z,,Q55492534,http://www.wikidata.org/entity/Q20007257
10.1155/2018/5086516,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-07T00:00:00Z,,Q55419461,http://www.wikidata.org/entity/Q20007257
10.1155/2018/7510174,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-07T00:00:00Z,,Q55492467,http://www.wikidata.org/entity/Q20007257
10.1155/2018/2724951,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-03T00:00:00Z,,Q55424073,http://www.wikidata.org/entity/Q20007257
10.1155/2018/1027323,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-03T00:00:00Z,,Q55438332,http://www.wikidata.org/entity/Q20007257
10.1155/2018/4587064,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-03T00:00:00Z,,Q55431981,http://www.wikidata.org/entity/Q20007257
10.1155/2018/5237040,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-03T00:00:00Z,,Q55486799,http://www.wikidata.org/entity/Q20007257
10.1155/2018/7213760,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-03T00:00:00Z,,Q55407912,http://www.wikidata.org/entity/Q20007257
10.1155/2018/4756147,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-03T00:00:00Z,,Q55487080,http://www.wikidata.org/entity/Q20007257
10.1155/2018/8959370,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-03T00:00:00Z,,Q55421437,http://www.wikidata.org/entity/Q20007257
10.1155/2018/7492024,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-06-04T00:00:00Z,,Q55487570,http://www.wikidata.org/entity/Q20007257
10.1155/2018/2548154,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-05-31T00:00:00Z,,Q55425011,http://www.wikidata.org/entity/Q20007257
10.1155/2018/5697436,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-05-31T00:00:00Z,,Q55420112,http://www.wikidata.org/entity/Q20007257
10.1155/2018/3039106,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-05-27T00:00:00Z,,Q55476365,http://www.wikidata.org/entity/Q20007257
10.1155/2018/3846593,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-05-27T00:00:00Z,,Q55417997,http://www.wikidata.org/entity/Q20007257
10.1155/2018/7625078,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-05-27T00:00:00Z,,Q55476405,http://www.wikidata.org/entity/Q20007257
10.1155/2018/6061825,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-05-27T00:00:00Z,,Q55413268,http://www.wikidata.org/entity/Q20007257
10.1155/2018/1676851,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-05-29T00:00:00Z,,Q55554954,http://www.wikidata.org/entity/Q20007257
10.1155/2018/9623412,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-05-29T00:00:00Z,,Q55555002,http://www.wikidata.org/entity/Q20007257
10.1155/2018/9747549,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-05-28T00:00:00Z,,Q55554478,http://www.wikidata.org/entity/Q20007257
10.1155/2018/9361614,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-05-28T00:00:00Z,,Q55554475,http://www.wikidata.org/entity/Q20007257
10.1155/2018/6916497,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-05-23T00:00:00Z,,Q56978971,http://www.wikidata.org/entity/Q20007257
10.1155/2018/9473051,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-01-01T00:00:00Z,,Q55285029,http://www.wikidata.org/entity/Q20007257
10.1155/2018/7290913,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-01-01T00:00:00Z,,Q55057884,http://www.wikidata.org/entity/Q20007257
10.1155/2018/2676409,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-01-01T00:00:00Z,,Q55334061,http://www.wikidata.org/entity/Q20007257
10.1155/2018/5195416,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-01-01T00:00:00Z,,Q55019485,http://www.wikidata.org/entity/Q20007257
10.1155/2018/1679197,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-01-01T00:00:00Z,,Q55257332,http://www.wikidata.org/entity/Q20007257
10.1155/2018/3026726,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-01-01T00:00:00Z,,Q55241696,http://www.wikidata.org/entity/Q20007257
10.1155/2018/8591387,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-01-01T00:00:00Z,,Q55030064,http://www.wikidata.org/entity/Q20007257
10.1155/2018/1260285,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-05-20T00:00:00Z,,Q55360149,http://www.wikidata.org/entity/Q20007257
10.1155/2018/2546250,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-05-20T00:00:00Z,,Q55387057,http://www.wikidata.org/entity/Q20007257
10.1155/2018/6784607,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-01-01T00:00:00Z,,Q55401749,http://www.wikidata.org/entity/Q20007257
10.1155/2018/2405351,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-01-01T00:00:00Z,,Q55419712,http://www.wikidata.org/entity/Q20007257
10.1155/2018/9276380,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-01-01T00:00:00Z,,Q55350966,http://www.wikidata.org/entity/Q20007257
10.1155/2018/5272741,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-01-01T00:00:00Z,,Q55476415,http://www.wikidata.org/entity/Q20007257
10.1155/2018/5035217,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-01-01T00:00:00Z,,Q55476332,http://www.wikidata.org/entity/Q20007257
10.1177/0300060518771273,http://creativecommons.org/licenses/by-nc/4.0/,Q34179348,2018-05-23T00:00:00Z,,Q88786509,http://www.wikidata.org/entity/Q34179348
10.1155/2018/6852857,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-01-01T00:00:00Z,,Q55476359,http://www.wikidata.org/entity/Q20007257
10.1155/2018/7274517,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-01-01T00:00:00Z,,Q55476388,http://www.wikidata.org/entity/Q20007257
10.1155/2018/3406789,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-01-01T00:00:00Z,,Q55438231,http://www.wikidata.org/entity/Q20007257
10.1155/2018/2149532,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-01-01T00:00:00Z,,Q55413120,http://www.wikidata.org/entity/Q20007257
10.1155/2018/6389157,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-01-01T00:00:00Z,,Q55318084,http://www.wikidata.org/entity/Q20007257
10.1155/2018/9186940,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-01-01T00:00:00Z,,Q55349770,http://www.wikidata.org/entity/Q20007257
10.1155/2018/1503126,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-01-01T00:00:00Z,,Q55311446,http://www.wikidata.org/entity/Q20007257
10.1155/2018/7043578,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-01-01T00:00:00Z,,Q55020340,http://www.wikidata.org/entity/Q20007257
10.1155/2018/3465929,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-01-01T00:00:00Z,,Q54977228,http://www.wikidata.org/entity/Q20007257
10.1155/2018/8439813,http://creativecommons.org/licenses/by/4.0/,Q20007257,2018-01-01T00:00:00Z,,Q55111157,http://www.wikidata.org/entity/Q20007257
