mapped_to,repository
tqdm,https://github.com/tqdm/tqdm
TRA,https://github.com/Joel-H-dot/TRA
traceroute,https://github.com/pipecore/traceroute
tracing,https://github.com/hchasestevens/tracing
trackC,https://github.com/seqyuan/trackC
tracker,https://github.com/madisonmay/tracker
TrackingNet,https://github.com/SilvioGiancola/TrackingNet
trackit,https://github.com/prajwalkr/track-it
trackpy,https://github.com/soft-matter/trackpy
TractSeg,https://github.com/MIC-DKFZ/TractSeg
traffic,https://github.com/xoolive/traffic
train,https://github.com/marella/train
trajectory,https://github.com/adonmo/trajectory
tran,https://github.com/kakitgogogo/Translator
trans,https://github.com/zzzsochi/trans
TranscriptSim,https://github.com/congxinxu0116/TranscriptSim
transfat,https://github.com/mwiens91/transfat
transfer,http://github.com/matthew-sochor/transfer
transformations,https://github.com/cgohlke/transformations
transformers,https://github.com/huggingface/transformers
translate,https://github.com/terryyin/google-translate-python
translation,https://github.com/littlecodersh/translation
transmart,https://github.com/thehyve/transmart-api-client-py
TransVar,https://github.com/zwdzwd/transvar
trapper,https://github.com/obss/trapper
trawler,https://github.com/rrmerugu/trawler
treacle,https://github.com/Caramel/treacle
Tree,https://github.com/PixelwarStudio/PyTree
treecat,https://github.com/Knio/treecat
treeCl,https://github.com/kgori/treeCl
treefit,https://github.com/hayamizu-lab/treefit-python
treefrog,https://github.com/dawsonbooth/treefrog
treehouse,https://github.com/jaraco/treehouse
treeio,https://github.com/yech1990/treeio
treeplot,https://github.com/erdogant/treeplot
trees,https://github.com/Ceasar/trees
TreeTime,https://github.com/jkanev/treetime
TreeToReads,https://github.com/snacktavish/TreeToReads
treeview,https://github.com/lowyiyiu/treeview
treg,https://https://github.com/RaphaelBoegel/Tregex
trend,https://github.com/USGS-python/trend
trf,https://github.com/sklangen/TRF
trials,https://github.com/kevinjacksonm/trials
triangulation,https://github.com/alexflint/triangulation
tribe,https://github.com/DistrictDataLabs/tribe
tribology,https://github.com/moritzploss/tribology
trim,https://github.com/myint/trim
trimap,http://github.com/eamid/trimap
trimesh,https://github.com/mikedh/trimesh
trimmer,https://github.com/igrek51/trimmer
trinity,https://github.com/ethereum/trinity
trio,https://github.com/python-trio/trio
trip,https://github.com/littlecodersh/trip
tripal,https://github.com/galaxy-genome-annotation/python-tripal
TripleStore,https://github.com/amogorkon/triplestore
triqler,https://github.com/statisticalbiotechnology/triqler
TRMS,https://github.com/Apexal/trms
tro,https://github.com/fxie97/python-packaging-template
tropescraper,https://github.com/rhgarcia/tropescraper
trumpet,https://github.com/umeboshi2/trumpet
truncate,https://github.com/ansother/truncate
Truvari,https://github.com/spiralgenetics/truvari
trx,https://github.com/marcocamma/trx
ts,https://github.com/reorx/ts
TSAnalyzer,https://github.com/wudingcheng/tsanalyzer
tsclust,https://github.com/imartinezl/tsclust
tseries,https://github.com/mhamilton723/TimeSeriesRegressor
tsfel,https://github.com/fraunhoferportugal/tsfel
tsfresh,https://github.com/blue-yonder/tsfresh
tskit,https://github.com/tskit-dev/tskit
tsne,https://github.com/danielfrg/tsne
tsp,https://github.com/SaitoTsutomu/tsp
tss,http://github.com/seb-m/tss
tssenrich,https://github.com/anthony-aylward/tssenrich
tst,http://github.com/daltonserey/tst
tsutils,https://github.com/TsubakiBotPad/tsutils
tsv,https://github.com/adamnovak/tsv
ttclust,https://github.com/tubiana/TTClust
tti,https://github.com/vsaveris/trading-technical-indicators
ttpy,https://github.com/oseledets/ttpy
ttr,https://github.com/amadev/ttr
TTS,https://github.com/coqui-ai/TTS
tuber,https://github.com/python-packaging/tuber
TumorDecon,https://github.com/ShahriyariLab/TumorDecon
tundra,https://github.com/caiopo/tundra
tune,http://github.com/fugue-project/tune
TUPA,https://github.com/huji-nlp/tupa
turbo,http://github.com/wecatch/app-turbo
Turk,http://github.com/robbles/turk
turn,https://github.com/nens/turn
tutor,https://github.com/overhangio/tutor
tuxedo,https://github.com/aivarsk/tuxedo-python
twarc,https://github.com/docnow/twarc
tweedie,https://github.com/thequackdaddy/tweedie
tweepy,https://github.com/tweepy/tweepy
twilight,http://github.com/chbrown/twilight
twill,https://github.com/twill-tools/twill
twine,https://github.com/pypa/twine
Twista,https://github.com/nkratzke/twista
Twisted,https://github.com/twisted/twisted
TwitterMonitor,https://github.com/alissonperez/TwitterMonitor
two,https://github.com/Ailln/two
twobitreader,https://github.com/benjschiller/twobitreader
TWT,https://github.com/UCAS-BigBird/TWT
twython,https://github.com/ryanmcgrath/twython
txpool,https://github.com/escattone/txpool
txt,https://github.com/idin/txt
ty,https://github.com/ngoldbaum/ty
typ,https://github.com/dpranke/typ
typeform,https://github.com/MichaelSolati/typeform-python-sdk
typer,https://github.com/tiangolo/typer
typescript,https://github.com/ian-sawyer/TypeScript-for-Python
tzlocal,https://github.com/regebro/tzlocal
uas,https://github.com/sorl/uas
ubiome,https://github.com/ubiome-opensource/microbiome-tools
ublox,https://github.com/pwitab/ublox
uboot,https://github.com/molejar/pyUBoot
ubuntu,https://github.com/ourway/iran
uce,https://github.com/lmrck/dnb
ucs,https://github.com/crowsonkb/ucs
ud,https://github.com/DizAzTor/UD-py
udkm1Dsim,https://github.com/dschick/udkm1Dsim
udocker,https://github.com/indigo-dc/udocker
udp,https://github.com/moky/wormhole
ug,https://github.com/thorwhalen/ut
ugali,https://github.com/DarkEnergySurvey/ugali
ugtm,http://github.com/hagax8/ugtm
uhm,https://github.com/adammoss/uhm
ui,https://github.com/morngrar/ui
UIkit,https://github.com//runesc/Uikit
ujson,https://github.com/ultrajson/ultrajson
ultraplex,https://github.com/ulelab/ultraplex
um,https://github.com/umatbro/u-utils
umap-learn,http://github.com/lmcinnes/umap
umb,https://github.com/fadhiilrachman/UMBPrivateAPI
Umbra,https://github.com/KelSolaar/Umbra
umi,https://github.com/pypa/umi
umis,https://github.com/vals/umis
umitools,https://github.com/weng-lab/umitools
umi-tools,https://github.com/CGATOxford/UMI-tools
umls-similarity,https://github.com/dhchenx/umls-similarity
umol,https://github.com/UMOL/umol-py
umwelt,https://github.com/thilp/umwelt
unassigner,https://github.com/kylebittinger/unassigner
uncertainpy,https://github.com/simetenn/uncertainpy
Unchained,https://github.com/aychedee/unchained
Underscore,https://github.com/Doboy/Dunderscore
Understand,https://github.com/Ulto85/horoscope
unet,https://github.com/fepegar/unet
uni,http://github.com/twneale/uni
unicodecsv,https://github.com/jdunck/python-unicodecsv
unifrac,https://github.com/biocore/unifrac
Unimod,https://github.com/davidmam/MStools
Unipath,https://github.com/mikeorr/Unipath
uniprot,http://github.com/boscoh/uniprot
unit,https://github.com/jiangwwei/unit
unitig-caller,https://github.com/johnlees/unitig-caller
Universal,https://github.com/shubhamchaudhary/universal
unrar,http://github.com/matiasb/python-unrar
Unscramble,https://github.com/arpit625/unscramble
up,https://github.com/Ponginae/up
update,https://github.com/lmittmann/update
updog,https://github.com/sc0tfree/updog
UPL,https://github.com/RyanD524/UPL
upload.py,https://github.com/CrafterPika/upload.py
uproot,https://github.com/scikit-hep/uproot4
UP-Tree,https://github.com/miths/UPTree
URF,https://github.com/liyao001/URF
us,https://github.com/unitedstates/python-us
usb,https://github.com/kchawla-pi/united-states-of-browsers
use,https://github.com/ShardulNalegave/use.py
useful,https://github.com/tuttle/python-useful
ushuffle,https://github.com/guma44/ushuffle
utest,https://github.com/gwk/utest
UTide,https://github.com/wesleybowman/UTide
util,http://github.com/danijar/util
Utila,https://github.com/AaIiMm/Utila
utils,http://github.com/haaksmash/pyutils
utm,https://github.com/Turbo87/utm
uvicorn,https://github.com/encode/uvicorn
v3d,https://github.com/mshemuni/V3D
vaderSentiment,https://github.com/cjhutto/vaderSentiment
vagabond,https://github.com/gnulnx/vagabond
vak,https://github.com/NickleDave/vak
validation,https://github.com/bwhmather/python-validation
validator,https://github.com/CSenshi/Validator
validator.py,https://github.com/mansam/validator.py
value,http://github.com/halst/value
values,https://github.com/andrewp-as-is/values.py
van,https://github.com/j178/van
var,https://github.com/ibaris/VaR
Varia,https://github.com/StarPowered/Varia
variable,https://github.com/gtlawson/variable
variant,https://github.com/yech1990/variant
variants,https://github.com/python-variants/variants
varifier,https://github.com/iqbal-lab-org/varifier
vartrix,https://github.com/pythoro/vartrix
VASA,https://github.com/move-ucsb/vasa
vasppy,https://github.com/bjmorgan/vasppy
vasprun,https://github.com/smarkov/vasprun
vbind,https://github.com/paviudes/vbind
vbox,https://github.com/VRGhost/vbox
VCC,https://github.com/carlosabalde/vcc
vcd,https://github.com/Vicomtech/video-content-description-VCD
vcf2cytosure,https://github.com/NBISweden/vcf2cytosure
vcf2fhir,https://github.com/elimuinformatics/vcf2fhir
VCF-kit,https://www.github.com/andersenlab/vcf-kit
vcfstats,https://github.com/pwwang/vcfstats
ve,https://github.com/sinoroc/ve
vearch,https://github.com/vearch/vearch
vec,https://github.com/larryhastings/vec
vecLib,https://github.com/pengovn/PyVecLib
vector,https://github.com/scikit-hep/vector
vedo,https://github.com/marcomusy/vedo
vega,https://github.com/vega/ipyvega
vegans,https://github.com/unit8co/vegans
vegas,https://github.com/gplepage/vegas
veh,http://github.com/nicferrier/veh
vela,https://github.com/SuneelFreimuth/vela
velocity,https://github.com/s0md3v/velocity
velocyto,https://github.com/velocyto-team/velocyto.py
Velox,https://github.com/vaitech/Velox
velvet,https://github.com/sgwoodjr/velvet
VEnCode,https://github.com/AndreMacedo88/VEnCode
venom,https://github.com/biosustain/venom
vent,https://github.com/CyberReboot/vent
venti,https://github.com/MinRegret/venti
venture,https://github.com/seanrcollings/venture
veranda,https://github.com/TUW-GEO/veranda
verif,https://github.com/WFRT/verif
verify,https://github.com/dgilland/verify
Versio,https://github.com/royw/Versio
Vertex,https://github.com/twisted/vertex
vertices,https://github.com/yaledhlab/vertices
VESPA,https://github.com/timothydmorton/VESPA
vetiver,https://github.com/isabelizimm/python-vetiver
vf,https://github.com/polydojo/vf
vg,https://github.com/lace/vg
VGA,https://github.com/VlachosGroup/VlachosGroupAdditivity
vi,https://github.com/lhrkkk/general
via,https://github.com/kemingy/via
vibe,https://github.com/sachinvettithanam/vibe
vibrant,https://github.com/gcapu/vibrant
vice,https://github.com/giganano/VICE
vida,https://github.com/vidalab/pyvida
VideoTracking,https://github.com/silviogiancola/VideoTracking
vidstab,https://github.com/AdamSpannbauer/python_video_stab
vidyo,https://github.com/parafoxia/vidyo
vienna,https://github.com/jyesselm/vienna
ViennaRNA,https://github.com/ayaanhossain/ViennaRNA
view,https://github.com/har777/view
viewlog,https://github.com/roubles/viewlog
VIGA,https://github.com/simplenikname/viga
vignette,https://github.com/hydrargyrum/vignette
vilya,https://github.com/flyingbasalt/vilya
vimp,https://github.com/cslarsen/vimp
vip,https://github.com/dejw/vip
viral,https://github.com/thorwhalen/viral
viridis,https://github.com/jni/viridis
VirKraken,https://github.com/Strong-Lab/VirKraken
virtualenv,https://github.com/pypa/virtualenv
VirtualHost,https://github.com/porimol/vhost
vis,https://github.com/jam31118/vis
viscm,https://github.com/bids/viscm
VISIBLE,https://github.com/AstroChem/VISIBLE
vision,https://github.com/yahoo/python-vision
vista,https://github.com/aamini/vista
visualization,https://github.com/BerkeleyAutomation/visualization
visualize,https://github.com/rentainhe/visualization
visualizer,https://github.com/MosaabMuhammed/visualizer
VisualPIC,https://github.com/AngelFP/VisualPIC
visualqc,https://github.com/raamana/visualqc
VitalSigns,https://github.com/bnia/VitalSigns
viz,https://github.com/chbrown/viz
vk,https://github.com/dimka665/vk
vlm,https://github.com/aqreed/PyVLM
vlog,https://github.com/jbaber/vlog
vmd,https://github.com/cpascoe95/vmd
vmtk,https://github.com/vmtk/vmtk
vmux,https://github.com/jceb/vmux
Vocabulary,https://github.com/prodicus/vocabulary
VocalTractLab,https://github.com/paul-krug/VocalTractLab
Voice,http://github.com/jarodl/voice
voom,https://github.com/ninowalker/voom
voronoi,https://github.com/lycantropos/voronoi
voting,https://github.com/crflynn/voting
voxel,https://github.com/tartavull/voxel
vpp,https://github.com/kidanger/vpp
vprint,https://github.com/xkortex/vprint
vquest,https://github.com/ressy/vquest
vroom,https://github.com/magdanowak/vroom
VSR,https://github.com/LoSealL/VideoSuperResolution
vt,https://github.com/doomedraven/VirusTotalApi
vtools,https://github.com/etherwar/vtools
vtreat,https://github.com/WinVector/pyvtreat
vvvv,https://github.com/Djiit/vvvv
vwr,http://github.com/numat/vwr
w,http://github.com/berkeley-cocosci/Wallace
wa,https://github.com/char16t/wa
waffle,http://github.com/alecthomas/waffle
walk,https://github.com/willybaer/walk
walker,https://github.com/darylyu/walker
walkway,https://github.com/leomol/walkway
Wallace,https://github.com/csira/wallace
wallet,http://github.com/muraty/wallet
wally,https://github.com/Mirantis/disk_perf_test_tool
walrus,http://github.com/coleifer/walrus
Wand,https://github.com/emcconville/wand
Wanderer,http://github.com/danbradham/wanderer
ward,https://github.com/darrenburns/ward
ward-metrics,https://github.com/phev8/ward-metrics
warp,https://github.com/woop/warp
warthog,https://github.com/smarter-travel-media/warthog
wasmer,https://github.com/wasmerio/wasmer-python
watch,https://github.com/magniff/watch
Watchmen,https://github.com/procesor2017/watchmen
Watermelon,https://github.com/harsha7addanki/watermelon
Watson,https://github.com/Babbaco/Watson
Watt,https://github.com/user/CriticalQuizzicalBooleanValue
wav2vec,https://github.com/cristoper/wav2vec
waveform,https://github.com/PhilippCo/waveform
waves,https://github.com/mondeja/waves
way,https://github.com/pydget/way
wcd,http://github.com/brunofauth/wcd
web3,https://github.com/ethereum/web3.py
webbench,https://github.com/arozumenko/pybench
webchat,https://github.com/fiefdx/WebChat
webcrawler,https://github.com/gamezdaniel/mswl-dt-2013
weber,http://github.com/vmalloc/weber
webkit2png,http://github.com/AdamN/python-webkit2png
weblogo,https://github.com/WebLogo/weblogo
Webmaster,https://github.com/mardix/webmaster
webot,https://github.com/solos/webot
webpack,https://github.com/markfinger/python-webpack
WebPages,https://github.com/webpages/webpages
WebRequest,https://github.com/fake-name/WebRequest
WebSearch,https://github.com/nabehide/WebSearch
WebUI,https://github.com/Widdershin/WebUI
wechat,https://github.com/jeffkit/wechat
WeChatPay,https://github.com/hereischen/WeChat
wego,https://github.com/wegostudio/wego
weka,https://github.com/chrisspen/weka
wellmap,https://github.com/kalekundert/wellmap
Werkzeug,https://github.com/pallets/werkzeug
wgdi,https://github.com/SunPengChuan/wgdi
whale,https://github.com/ICPArne/icpa-korean-programming
What,http://github.com/cenkalti/what
whatshap,https://github.com/whatshap/whatshap
whereami,https://github.com/kootenpv/whereami
whippet,https://github.com/BorePlusPlus/whippet
whiptail,https://github.com/marwano/whiptail
whiteboard,https://github.com/nickfrostatx/whiteboard
WhiteStripe,https://github.com/PennSIVE/WhiteStripe.py
wide,https://github.com/thorwhalen/ut
